player_id,team_id,player_name,nationality,raw_position,role_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets,goals_per_90,assists_per_90,tackles_per_90,interceptions_per_90,clearances_per_90,blocks_per_90,clean_sheets_per_90,goals_against_per_90,normalized_goals_per_90,normalized_assists_per_90,normalized_tackles_per_90,normalized_interceptions_per_90,normalized_clearances_per_90,normalized_blocks_per_90,normalized_save_percentage,normalized_clean_sheets_per_90,normalized_goals_against_per_90,raw_performance_score,performance_score,performance_percentile,performance_level,age_group,minutes_group,same_role_team_average,competition_status,decision,decision_reason,explanation
william_saliba_arsenal,arsenal,William Saliba,fr FRA,DF,Defender,Arsenal,eng Premier League,23.0,35,35,3039,33.8,2,0,2.3,0.9,62,21,119,25,0.0,0.0,0.0,0.0,0.0591715976331361,0.0,1.8343195266272192,0.6213017751479291,3.520710059171598,0.7396449704142013,0.0,0.0,0.1715976331360946,0.0,0.0917159763313609,0.0621301775147929,0.3520710059171598,0.0739644970414201,0.0,0.0,0.0,0.5798816568047338,0.2899408284023669,24.59,Poor,Prime,HighMinutes,0.2999431388907817,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","William Saliba is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
youri_tielemans_aston_villa,aston_villa,Youri Tielemans,be BEL,MF,Midfielder,Aston Villa,eng Premier League,27.0,36,35,3026,33.6,3,7,3.3,7.0,84,23,47,38,0.0,0.0,0.0,0.0,0.0892857142857142,0.2083333333333333,2.5,0.6845238095238095,1.3988095238095235,1.130952380952381,0.0,0.0,0.1339285714285714,0.3125,0.125,0.2738095238095238,0.0466269841269841,0.2827380952380952,0.0,0.0,0.0,0.8452380952380953,0.3293135435992579,62.73,Good,Prime,HighMinutes,0.38474493091532685,Blocked,Keep,High minutes and at least promising role-based performance.,Youri Tielemans is classified as Keep because: High minutes and at least promising role-based performance.
bruno_fernandes_manchester_utd,manchester_utd,Bruno Fernandes,pt POR,MF,Midfielder,Manchester Utd,eng Premier League,29.0,36,35,3018,33.5,8,10,9.9,8.5,84,26,35,35,0.0,0.0,0.0,0.0,0.2388059701492537,0.2985074626865671,2.5074626865671643,0.7761194029850746,1.044776119402985,1.044776119402985,0.0,0.0,0.3582089552238806,0.4477611940298507,0.1253731343283582,0.3104477611940298,0.0348258706467661,0.2611940298507462,0.0,0.0,0.0,1.2417910447761191,0.4838146927699167,92.73,Good,Prime,HighMinutes,0.26224581665962704,Competitive,Keep,High minutes and at least promising role-based performance.,Bruno Fernandes is classified as Keep because: High minutes and at least promising role-based performance.
ola_aina_nott'ham_forest,nott'ham_forest,Ola Aina,ng NGA,DF,Defender,Nott'ham Forest,eng Premier League,27.0,35,35,2995,33.3,2,1,0.6,1.4,55,33,115,34,0.0,0.0,0.0,0.0,0.06006006006006,0.03003003003003,1.6516516516516515,0.9909909909909912,3.4534534534534536,1.021021021021021,0.0,0.0,0.1741741741741742,0.1021021021021021,0.0825825825825825,0.0990990990990991,0.3453453453453453,0.1021021021021021,0.0,0.0,0.0,0.6291291291291291,0.3145645645645645,34.97,Poor,Prime,HighMinutes,0.503802498714699,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Ola Aina is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
marc_cucurella_chelsea,chelsea,Marc Cucurella,es ESP,DF,Defender,Chelsea,eng Premier League,26.0,36,33,2988,33.2,5,1,2.8,2.1,67,28,95,49,0.0,0.0,0.0,0.0,0.1506024096385542,0.0301204819277108,2.0180722891566263,0.8433734939759036,2.8614457831325297,1.4759036144578312,0.0,0.0,0.4367469879518071,0.1024096385542168,0.1009036144578313,0.0843373493975903,0.2861445783132529,0.1475903614457831,0.0,0.0,0.0,0.6189759036144578,0.3094879518072289,32.24,Poor,Prime,HighMinutes,0.29496966365505745,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Marc Cucurella is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
alex_iwobi_fulham,fulham,Alex Iwobi,ng NGA,"FW,MF",AttMidWinger,Fulham,eng Premier League,28.0,38,35,2981,33.1,9,6,4.7,7.0,44,14,29,26,0.0,0.0,0.0,0.0,0.2719033232628399,0.1812688821752265,1.3293051359516617,0.4229607250755287,0.8761329305135951,0.7854984894259819,0.0,0.0,0.1631419939577039,0.0725075528700906,0.0443101711983887,0.0634441087613293,0.0438066465256797,0.1570996978851963,0.0,0.0,0.0,0.2799597180261832,0.2519637462235649,62.38,Good,Prime,HighMinutes,0.16642448429207538,Competitive,Keep,High minutes and at least promising role-based performance.,Alex Iwobi is classified as Keep because: High minutes and at least promising role-based performance.
lewis_cook_bournemouth,bournemouth,Lewis Cook,eng ENG,"MF,DF",DefMidWingBack,Bournemouth,eng Premier League,27.0,36,32,2978,33.1,1,3,0.9,4.1,81,41,70,30,0.0,0.0,0.0,0.0,0.0302114803625377,0.0906344410876132,2.4471299093655587,1.2386706948640482,2.114803625377643,0.9063444108761328,0.0,0.0,0.0921450151057401,0.2809667673716012,0.2967438737831487,0.3716012084592144,0.5213236843954191,0.1661631419939577,0.0,0.0,0.0,1.4706355340093835,0.4174723168767114,72.41,Good,Prime,HighMinutes,0.4174723168767114,Competitive,Keep,High minutes and at least promising role-based performance.,Lewis Cook is classified as Keep because: High minutes and at least promising role-based performance.
joão_gomes_wolves,wolves,João Gomes,br BRA,MF,Midfielder,Wolves,eng Premier League,23.0,36,35,2974,33.0,3,1,2.9,1.2,116,25,33,42,0.0,0.0,0.0,0.0,0.0909090909090909,0.0303030303030303,3.515151515151515,0.7575757575757576,1.0,1.2727272727272727,0.0,0.0,0.1363636363636363,0.0454545454545454,0.1757575757575757,0.303030303030303,0.0333333333333333,0.3181818181818182,0.0,0.0,0.0,0.6606060606060605,0.2573789846517119,40.0,Average,Prime,HighMinutes,0.1372884691066509,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","João Gomes is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
jarrod_bowen_west_ham,west_ham,Jarrod Bowen,eng ENG,"FW,MF",AttMidWinger,West Ham,eng Premier League,27.0,34,34,2973,33.0,13,8,8.6,6.8,41,16,25,22,0.0,0.0,0.0,0.0,0.3939393939393939,0.2424242424242424,1.2424242424242424,0.4848484848484848,0.7575757575757576,0.6666666666666666,0.0,0.0,0.2363636363636363,0.0969696969696969,0.0414141414141414,0.0727272727272727,0.0378787878787878,0.1333333333333333,0.0,0.0,0.0,0.3747474747474747,0.3372727272727272,87.13,Good,Prime,HighMinutes,0.19285646464124453,Competitive,Keep,High minutes and at least promising role-based performance.,Jarrod Bowen is classified as Keep because: High minutes and at least promising role-based performance.
chris_wood_nott'ham_forest,nott'ham_forest,Chris Wood,nz NZL,FW,Forward,Nott'ham Forest,eng Premier League,32.0,36,35,2959,32.9,20,3,13.4,2.6,6,5,29,12,0.0,0.0,0.0,0.0,0.60790273556231,0.0911854103343465,0.182370820668693,0.1519756838905775,0.8814589665653496,0.364741641337386,0.0,0.0,0.6165870603560573,0.182370820668693,0.0182370820668693,0.0569908814589665,0.2644376899696048,0.0364741641337386,0.0,0.0,0.0,0.7989578810247503,0.4580180034265056,76.54,Good,Senior,HighMinutes,0.29221104886613414,Competitive,Keep,High minutes and at least promising role-based performance.,Chris Wood is classified as Keep because: High minutes and at least promising role-based performance.
jan_paul_van_hecke_brighton,brighton,Jan Paul van Hecke,nl NED,DF,Defender,Brighton,eng Premier League,24.0,34,33,2958,32.9,1,1,1.3,1.5,45,24,142,37,0.0,0.0,0.0,0.0,0.0303951367781155,0.0303951367781155,1.3677811550151977,0.729483282674772,4.316109422492401,1.1246200607902737,0.0,0.0,0.0881458966565349,0.1033434650455927,0.0683890577507598,0.0729483282674772,0.4316109422492401,0.1124620060790273,0.0,0.0,0.0,0.6854103343465046,0.3427051671732523,46.99,Average,Prime,HighMinutes,0.3459587788213042,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Jan Paul van Hecke is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
enzo_fernández_chelsea,chelsea,Enzo Fernández,ar ARG,MF,Midfielder,Chelsea,eng Premier League,23.0,36,32,2947,32.7,6,7,6.1,6.8,65,13,23,43,0.0,0.0,0.0,0.0,0.18348623853211,0.2140672782874617,1.9877675840978593,0.3975535168195718,0.7033639143730887,1.314984709480122,0.0,0.0,0.2752293577981651,0.3211009174311926,0.0993883792048929,0.1590214067278287,0.0234454638124362,0.3287461773700305,0.0,0.0,0.0,0.8547400611620795,0.333015608244966,65.45,Good,Prime,HighMinutes,0.18175091067060967,Competitive,Keep,High minutes and at least promising role-based performance.,Enzo Fernández is classified as Keep because: High minutes and at least promising role-based performance.
ezri_konsa_aston_villa,aston_villa,Ezri Konsa,eng ENG,DF,Defender,Aston Villa,eng Premier League,26.0,34,33,2936,32.6,2,0,1.3,0.4,34,24,114,20,0.0,0.0,0.0,0.0,0.0613496932515337,0.0,1.0429447852760736,0.7361963190184049,3.496932515337423,0.6134969325153374,0.0,0.0,0.1779141104294478,0.0,0.0521472392638036,0.0736196319018404,0.3496932515337423,0.0613496932515337,0.0,0.0,0.0,0.5368098159509203,0.2684049079754601,18.03,Poor,Prime,HighMinutes,0.29828606275831837,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Ezri Konsa is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
fabian_schär_newcastle_utd,newcastle_utd,Fabian Schär,ch SUI,DF,Defender,Newcastle Utd,eng Premier League,32.0,34,33,2934,32.6,4,0,3.7,0.4,36,45,138,38,0.0,0.0,0.0,0.0,0.1226993865030674,0.0,1.1042944785276072,1.3803680981595092,4.233128834355828,1.165644171779141,0.0,0.0,0.3558282208588957,0.0,0.0552147239263803,0.1380368098159509,0.4233128834355827,0.1165644171779141,0.0,0.0,0.0,0.7331288343558282,0.3665644171779141,59.02,Promising,Senior,HighMinutes,0.37220444366285127,Blocked,Keep,High minutes and at least promising role-based performance.,Fabian Schär is classified as Keep because: High minutes and at least promising role-based performance.
james_tarkowski_everton,everton,James Tarkowski,eng ENG,DF,Defender,Everton,eng Premier League,31.0,33,33,2922,32.5,1,1,1.3,2.9,64,41,213,57,0.0,0.0,0.0,0.0,0.0307692307692307,0.0307692307692307,1.9692307692307691,1.2615384615384615,6.553846153846154,1.7538461538461538,0.0,0.0,0.0892307692307692,0.1046153846153846,0.0984615384615384,0.1261538461538461,0.6553846153846153,0.1753846153846154,0.0,0.0,0.0,1.0553846153846154,0.5276923076923077,94.54,Good,Senior,HighMinutes,0.37626099499967636,Competitive,Keep,High minutes and at least promising role-based performance.,James Tarkowski is classified as Keep because: High minutes and at least promising role-based performance.
yoane_wissa_brentford,brentford,Yoane Wissa,cd COD,FW,Forward,Brentford,eng Premier League,27.0,35,34,2919,32.4,19,4,18.5,2.6,22,8,21,29,0.0,0.0,0.0,0.0,0.5864197530864198,0.1234567901234568,0.6790123456790124,0.2469135802469136,0.6481481481481481,0.8950617283950618,0.0,0.0,0.5947971781305115,0.2469135802469136,0.0679012345679012,0.0925925925925926,0.1944444444444444,0.0895061728395061,0.0,0.0,0.0,0.841710758377425,0.4825269143351694,80.25,Good,Prime,HighMinutes,0.44729235226646064,Competitive,Keep,High minutes and at least promising role-based performance.,Yoane Wissa is classified as Keep because: High minutes and at least promising role-based performance.
kyle_walker-peters_southampton,southampton,Kyle Walker-Peters,eng ENG,DF,Defender,Southampton,eng Premier League,27.0,33,33,2918,32.4,0,2,0.8,2.8,44,19,90,27,0.0,0.0,0.0,0.0,0.0,0.0617283950617284,1.3580246913580247,0.5864197530864198,2.7777777777777777,0.8333333333333334,0.0,0.0,0.0,0.2098765432098765,0.0679012345679012,0.0586419753086419,0.2777777777777778,0.0833333333333333,0.0,0.0,0.0,0.4876543209876544,0.2438271604938272,13.11,Poor,Prime,HighMinutes,0.4255671718274739,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Kyle Walker-Peters is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
james_justin_leicester_city,leicester_city,James Justin,eng ENG,DF,Defender,Leicester City,eng Premier League,26.0,36,34,2912,32.4,2,2,1.5,0.8,58,46,141,48,0.0,0.0,0.0,0.0,0.0617283950617284,0.0617283950617284,1.7901234567901236,1.4197530864197532,4.351851851851852,1.4814814814814816,0.0,0.0,0.1790123456790123,0.2098765432098765,0.0895061728395061,0.1419753086419753,0.4351851851851852,0.1481481481481481,0.0,0.0,0.0,0.8148148148148149,0.4074074074074074,69.95,Good,Prime,HighMinutes,0.3703769851059906,Competitive,Keep,High minutes and at least promising role-based performance.,James Justin is classified as Keep because: High minutes and at least promising role-based performance.
mikkel_damsgaard_brentford,brentford,Mikkel Damsgaard,dk DEN,"MF,FW",AttMidWinger,Brentford,eng Premier League,24.0,38,34,2911,32.3,2,10,2.8,8.4,83,27,31,40,0.0,0.0,0.0,0.0,0.0619195046439628,0.3095975232198142,2.5696594427244586,0.8359133126934986,0.9597523219814242,1.238390092879257,0.0,0.0,0.0371517027863777,0.1238390092879257,0.0856553147574819,0.1253869969040247,0.0479876160990712,0.2476780185758514,0.0,0.0,0.0,0.2466460268317853,0.2219814241486068,55.45,Promising,Prime,HighMinutes,0.307651028022545,Blocked,Keep,High minutes and at least promising role-based performance.,Mikkel Damsgaard is classified as Keep because: High minutes and at least promising role-based performance.
mateus_fernandes_southampton,southampton,Mateus Fernandes,pt POR,MF,Midfielder,Southampton,eng Premier League,20.0,36,34,2909,32.3,2,4,4.0,3.0,89,28,35,43,0.0,0.0,0.0,0.0,0.0619195046439628,0.1238390092879257,2.755417956656347,0.86687306501548,1.08359133126935,1.3312693498452013,0.0,0.0,0.0928792569659442,0.1857585139318885,0.1377708978328173,0.346749226006192,0.0361197110423116,0.3328173374613003,0.0,0.0,0.0,0.7631578947368421,0.2973342447026658,56.36,Promising,Young,HighMinutes,0.2996748321784808,Blocked,Keep,High minutes and at least promising role-based performance.,Mateus Fernandes is classified as Keep because: High minutes and at least promising role-based performance.
nélson_semedo_wolves,wolves,Nélson Semedo,pt POR,DF,Defender,Wolves,eng Premier League,30.0,34,32,2886,32.1,0,4,0.9,2.8,62,23,104,32,0.0,0.0,0.0,0.0,0.0,0.1246105919003115,1.9314641744548289,0.7165109034267912,3.2398753894080996,0.9968847352024922,0.0,0.0,0.0,0.4236760124610592,0.0965732087227414,0.0716510903426791,0.3239875389408099,0.0996884735202492,0.0,0.0,0.0,0.5919003115264797,0.2959501557632398,26.23,Poor,Senior,HighMinutes,0.35222676263934233,Blocked,Sell,"Regular minutes, poor role-based performance, and older than 29.","Nélson Semedo is classified as Sell because: Regular minutes, poor role-based performance, and older than 29."
robert_sánchez_chelsea,chelsea,Robert Sánchez,es ESP,GK,Goalkeeper,Chelsea,eng Premier League,26.0,32,32,2880,32.0,0,0,0.0,0.1,0,2,24,0,34.0,92.0,76.4,10.0,0.0,0.0,0.0,0.0625,0.75,0.0,0.3125,1.0625,0.0,0.0,0.0,0.9375,0.3333333333333333,0.0,0.764,0.03125,0.265625,0.529625,0.4344711538461538,88.64,Good,Prime,HighMinutes,0.4010176282051282,Competitive,Keep,High minutes and at least promising role-based performance.,Robert Sánchez is classified as Keep because: High minutes and at least promising role-based performance.
valentino_livramento_newcastle_utd,newcastle_utd,Valentino Livramento,eng ENG,DF,Defender,Newcastle Utd,eng Premier League,21.0,37,32,2840,31.6,0,1,0.3,2.6,54,23,108,37,0.0,0.0,0.0,0.0,0.0,0.0316455696202531,1.7088607594936709,0.7278481012658228,3.4177215189873418,1.1708860759493671,0.0,0.0,0.0,0.1075949367088607,0.0854430379746835,0.0727848101265822,0.3417721518987341,0.1170886075949367,0.0,0.0,0.0,0.6170886075949367,0.3085443037974683,31.69,Poor,Young,HighMinutes,0.37220444366285127,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Valentino Livramento is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
noussair_mazraoui_manchester_utd,manchester_utd,Noussair Mazraoui,ma MAR,DF,Defender,Manchester Utd,eng Premier League,26.0,37,34,2838,31.5,0,1,0.7,1.5,115,34,95,36,0.0,0.0,0.0,0.0,0.0,0.0317460317460317,3.6507936507936503,1.0793650793650793,3.015873015873016,1.1428571428571428,0.0,0.0,0.0,0.1079365079365079,0.1825396825396825,0.1079365079365079,0.3015873015873015,0.1142857142857142,0.0,0.0,0.0,0.7063492063492063,0.3531746031746031,53.55,Promising,Prime,HighMinutes,0.33137093994753924,Competitive,Keep,High minutes and at least promising role-based performance.,Noussair Mazraoui is classified as Keep because: High minutes and at least promising role-based performance.
taylor_harwood-bellis_southampton,southampton,Taylor Harwood-Bellis,eng ENG,DF,Defender,Southampton,eng Premier League,22.0,34,32,2825,31.4,1,0,1.8,1.0,28,30,141,65,0.0,0.0,0.0,0.0,0.0318471337579617,0.0,0.89171974522293,0.9554140127388536,4.490445859872612,2.070063694267516,0.0,0.0,0.0923566878980891,0.0,0.0445859872611465,0.0955414012738853,0.4490445859872611,0.2070063694267516,0.0,0.0,0.0,0.7961783439490446,0.3980891719745223,67.76,Good,Young,HighMinutes,0.4255671718274739,Blocked,Keep,High minutes and at least promising role-based performance.,Taylor Harwood-Bellis is classified as Keep because: High minutes and at least promising role-based performance.
declan_rice_arsenal,arsenal,Declan Rice,eng ENG,MF,Midfielder,Arsenal,eng Premier League,25.0,35,33,2825,31.4,4,7,3.5,6.6,53,25,51,27,0.0,0.0,0.0,0.0,0.1273885350318471,0.2229299363057325,1.6878980891719746,0.7961783439490446,1.624203821656051,0.8598726114649682,0.0,0.0,0.1910828025477707,0.3343949044585987,0.0843949044585987,0.3184713375796179,0.054140127388535,0.214968152866242,0.0,0.0,0.0,0.9283439490445862,0.3616924476797089,73.64,Good,Prime,HighMinutes,0.2770936662212029,Competitive,Keep,High minutes and at least promising role-based performance.,Declan Rice is classified as Keep because: High minutes and at least promising role-based performance.
jamie_vardy_leicester_city,leicester_city,Jamie Vardy,eng ENG,FW,Forward,Leicester City,eng Premier League,37.0,35,35,2823,31.4,9,4,11.2,3.0,19,5,24,8,0.0,0.0,0.0,0.0,0.286624203821656,0.1273885350318471,0.6050955414012739,0.1592356687898089,0.7643312101910829,0.2547770700636942,0.0,0.0,0.2907188353048225,0.2547770700636942,0.0605095541401273,0.0597133757961783,0.2292993630573248,0.0254777070063694,0.0,0.0,0.0,0.5454959053685169,0.3127160409679748,48.15,Average,CriticalAge,HighMinutes,0.19903154208195856,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Jamie Vardy is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
