player_id,team_id,player_name,nationality,raw_position,broad_position_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets
frank_onyeka_brentford,brentford,Frank Onyeka,ng NGA,MF,Midfielder,Brentford,eng Premier League,26.0,2,0,25,0.3,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ben_winterburn_bournemouth,bournemouth,Ben Winterburn,eng ENG,"MF,FW",Midfielder,Bournemouth,eng Premier League,19.0,4,0,24,0.3,0,0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0
martial_godo_fulham,fulham,Martial Godo,eng ENG,"FW,DF",Forward,Fulham,eng Premier League,21.0,2,0,24,0.3,0,0,0.0,0.1,0,1,0,1,0.0,0.0,0.0,0.0
jake_evans_leicester_city,leicester_city,Jake Evans,,FW,Forward,Leicester City,eng Premier League,0.0,4,0,24,0.3,0,0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0
matt_targett_newcastle_utd,newcastle_utd,Matt Targett,eng ENG,DF,Defender,Newcastle Utd,eng Premier League,28.0,2,0,21,0.2,0,0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0
eiran_cashin_brighton,brighton,Eiran Cashin,ie IRL,DF,Defender,Brighton,eng Premier League,22.0,2,0,20,0.2,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0.0,0.0
scott_mctominay_manchester_utd,manchester_utd,Scott McTominay,sct SCO,MF,Midfielder,Manchester Utd,eng Premier League,27.0,2,0,19,0.2,0,0,0.1,0.0,0,0,1,0,0.0,0.0,0.0,0.0
oscar_bobb_manchester_city,manchester_city,Oscar Bobb,no NOR,FW,Forward,Manchester City,eng Premier League,21.0,3,0,16,0.2,0,0,0.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0
carlos_vinícius_fulham,fulham,Carlos Vinícius,br BRA,"MF,FW",Midfielder,Fulham,eng Premier League,29.0,3,0,16,0.2,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
joachim_kayi_sanda_southampton,southampton,Joachim Kayi Sanda,fr FRA,DF,Defender,Southampton,eng Premier League,17.0,2,0,14,0.2,0,0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0
alfie_dorrington_tottenham,tottenham,Alfie Dorrington,eng ENG,DF,Defender,Tottenham,eng Premier League,19.0,1,0,14,0.2,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
caleb_kporha_crystal_palace,crystal_palace,Caleb Kporha,eng ENG,DF,Defender,Crystal Palace,eng Premier League,18.0,2,0,13,0.1,0,0,0.0,0.0,2,0,1,0,0.0,0.0,0.0,0.0
vitezslav_jaros_liverpool,liverpool,Vitezslav Jaros,cz CZE,GK,Goalkeeper,Liverpool,eng Premier League,23.0,1,0,12,0.1,0,0,0.0,0.0,0,0,0,0,0.0,1.0,100.0,1.0
gustavo_nunes_brentford,brentford,Gustavo Nunes,br BRA,"FW,MF",Forward,Brentford,eng Premier League,18.0,3,0,12,0.1,0,0,0.0,0.0,3,0,2,0,0.0,0.0,0.0,0.0
ronnie_edwards_southampton,southampton,Ronnie Edwards,eng ENG,DF,Defender,Southampton,eng Premier League,21.0,1,0,12,0.1,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
jakub_moder_brighton,brighton,Jakub Moder,pl POL,MF,Midfielder,Brighton,eng Premier League,25.0,4,0,11,0.1,0,0,0.0,0.2,1,0,3,0,0.0,0.0,0.0,0.0
will_lankshear_tottenham,tottenham,Will Lankshear,eng ENG,"FW,MF",Forward,Tottenham,eng Premier League,19.0,3,0,11,0.1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
julio_soler_bournemouth,bournemouth,Julio Soler,ar ARG,"DF,FW",Defender,Bournemouth,eng Premier League,19.0,3,0,11,0.1,0,0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0
jayden_danns_liverpool,liverpool,Jayden Danns,eng ENG,MF,Midfielder,Liverpool,eng Premier League,18.0,1,0,11,0.1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
jeremy_sarmiento_brighton,brighton,Jeremy Sarmiento,ec ECU,MF,Midfielder,Brighton,eng Premier League,22.0,1,0,9,0.1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
mathis_amougou_chelsea,chelsea,Mathis Amougou,fr FRA,MF,Midfielder,Chelsea,eng Premier League,18.0,1,0,8,0.1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
nathan_butler-oyedeji_arsenal,arsenal,Nathan Butler-Oyedeji,eng ENG,FW,Forward,Arsenal,eng Premier League,21.0,1,0,7,0.1,0,0,0.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0
takehiro_tomiyasu_arsenal,arsenal,Takehiro Tomiyasu,jp JPN,DF,Defender,Arsenal,eng Premier League,25.0,1,0,7,0.1,0,0,0.2,0.0,0,0,1,0,0.0,0.0,0.0,0.0
chiquinho_wolves,wolves,Chiquinho,pt POR,MF,Midfielder,Wolves,eng Premier League,24.0,1,0,7,0.1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
harry_howell_brighton,brighton,Harry Howell,eng ENG,FW,Forward,Brighton,eng Premier League,15.0,1,0,7,0.1,0,0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0
claudio_echeverri_manchester_city,manchester_city,Claudio Echeverri,ar ARG,FW,Forward,Manchester City,eng Premier League,18.0,1,0,6,0.1,0,0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0
asher_agbinone_crystal_palace,crystal_palace,Asher Agbinone,eng ENG,MF,Midfielder,Crystal Palace,eng Premier League,18.0,2,0,6,0.1,0,0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0
mason_holgate_everton,everton,Mason Holgate,jm JAM,"FW,DF",Forward,Everton,eng Premier League,27.0,1,0,6,0.1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
jayden_meghoma_brentford,brentford,Jayden Meghoma,eng ENG,DF,Defender,Brentford,eng Premier League,18.0,1,0,5,0.1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ryan_trevitt_brentford,brentford,Ryan Trevitt,eng ENG,MF,Midfielder,Brentford,eng Premier League,21.0,1,0,4,0.0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0
george_edmundson_ipswich_town,ipswich_town,George Edmundson,eng ENG,DF,Defender,Ipswich Town,eng Premier League,26.0,1,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
olabade_aluko_leicester_city,leicester_city,Olabade Aluko,,DF,Defender,Leicester City,eng Premier League,0.0,1,0,2,0.0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0
mateus_mane_wolves,wolves,Mateus Mane,,MF,Midfielder,Wolves,eng Premier League,0.0,1,0,2,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
will_alves_leicester_city,leicester_city,Will Alves,eng ENG,FW,Forward,Leicester City,eng Premier League,19.0,1,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
michael_golding_leicester_city,leicester_city,Michael Golding,eng ENG,MF,Midfielder,Leicester City,eng Premier League,18.0,1,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
alfie_pond_wolves,wolves,Alfie Pond,eng ENG,DF,Defender,Wolves,eng Premier League,20.0,1,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
boubacar_traoré_wolves,wolves,Boubacar Traoré,ml MLI,MF,Midfielder,Wolves,eng Premier League,22.0,1,0,1,0.0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0
remy_rees-dottin_bournemouth,bournemouth,Remy Rees-Dottin,eng ENG,FW,Forward,Bournemouth,eng Premier League,18.0,1,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
zain_silcott-duberry_bournemouth,bournemouth,Zain Silcott-Duberry,ms MSR,FW,Forward,Bournemouth,eng Premier League,19.0,1,0,1,0.0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0
jay_stansfield_fulham,fulham,Jay Stansfield,eng ENG,MF,Midfielder,Fulham,eng Premier League,21.0,1,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
kaelan_casey_west_ham,west_ham,Kaelan Casey,eng ENG,DF,Defender,West Ham,eng Premier League,19.0,1,0,1,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
shumaira_mheuka_chelsea,chelsea,Shumaira Mheuka,eng ENG,MF,Midfielder,Chelsea,eng Premier League,16.0,1,0,1,0.0,0,0,0.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0
tom_king_wolves,wolves,Tom King,wls WAL,GK,Goalkeeper,Wolves,eng Premier League,29.0,1,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
vitor_reis_manchester_city,manchester_city,Vitor Reis,br BRA,DF,Defender,Manchester City,eng Premier League,18.0,1,0,1,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
